"wy_competition_id","start_wy_season_id","end_wy_season_id","wy_player_id","wy_team_id","src_grouped_position","player_name","birth_date","team_name","competition_name","start_season_name","end_season_name","composite_season_label","matches","matches_in_start","matches_coming_off","minutes_played","num_90s","player_match_possession","goals","shots","shots_on_target","shots_blocked","head_shots","xg_shot","penalties","successful_penalties","direct_free_kicks","direct_free_kicks_on_target","free_kicks","free_kicks_on_target","assists","xg_assist","shot_assists","shot_on_target_assists","second_assists","third_assists","progressive_run","touches_inside_box","offensive_duels","offensive_duels_won","successful_dribbles","linkup_plays","successful_linkup_plays","received_pass","offsides"
"869","189518","189518","364454","7852","#9","Dominique Badji","1992-10-16","DC United","MLS","2024","2024","2024","6","1","5","185.0","2.0555555555555554","0.42782610345309147","0.4864864864864865","2.4324324324324325","1.4594594594594594","0.0","0.4864864864864865","0.34540540540540543","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4594594594594594","7.297297297297297","6.8108108108108105","3.891891891891892","1.4594594594594594","1.945945945945946","1.4594594594594594","8.756756756756756","0.972972972972973"
"869","189518","189518","494334","8061","#9","Julián Simón Carranza","2000-05-22","Philadelphia Union","MLS","2024","2024","2024","11","11","0","1112.0","12.355555555555556","0.47566697575945593","0.4856115107913669","2.508992805755396","1.2140287769784173","0.08093525179856115","0.6474820143884892","0.30674460431654665","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.041276978417266186","0.40467625899280574","0.1618705035971223","0.0","0.0","0.5665467625899281","7.446043165467626","9.06474820143885","3.5611510791366907","0.5665467625899281","3.723021582733813","2.83273381294964","14.568345323741006","0.40467625899280574"
"869","189518","189518","605340","7847","#7/11","Gabriel Fortes Chaves","2001-02-11","Los Angeles Galaxy","MLS","2024","2024","2024","38","35","3","3525.0","39.166666666666664","0.5747741037618276","0.4851063829787234","3.497872340425532","1.7361702127659575","0.1276595744680851","0.05106382978723404","0.4713191489361702","0.07659574468085106","0.02553191489361702","0.10212765957446808","0.02553191489361702","0.1276595744680851","0.02553191489361702","0.28085106382978725","0.2754893617021276","1.4297872340425533","0.7148936170212766","0.02553191489361702","0.10212765957446808","4.5702127659574465","10.059574468085106","12.408510638297873","6.2042553191489365","4.340425531914893","2.502127659574468","2.0936170212765957","32.50212765957447","0.2297872340425532"
"869","189518","189518","609465","7855","#8/10","Jacen Russell-Rowe ","2002-09-13","Columbus Crew","MLS","2024","2024","2024","4","1","3","186.0","2.066666666666667","0.6204663490074114","0.4838709677419355","3.3870967741935485","1.935483870967742","0.0","0.967741935483871","0.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08225806451612903","0.967741935483871","0.0","0.4838709677419355","0.0","0.4838709677419355","10.161290322580646","8.709677419354838","2.4193548387096775","0.967741935483871","3.3870967741935485","3.3870967741935485","19.35483870967742","0.0"
"869","189518","189518","206519","15015","#9","Ryan Gauld","1995-12-16","Vancouver Whitecaps","MLS","2024","2024","2024","10","9","1","934.0","10.377777777777778","0.46313421142856875","0.4817987152034261","1.5417558886509637","0.7708779443254818","0.09635974304068523","0.09635974304068523","0.16477516059957173","0.0","0.0","0.19271948608137046","0.0","0.7708779443254818","0.4817987152034261","0.4817987152034261","0.31220556745182015","2.21627408993576","0.867237687366167","0.19271948608137046","0.09635974304068523","1.2526766595289078","5.203426124197002","4.143468950749464","2.3126338329764455","1.0599571734475375","1.9271948608137044","1.5417558886509637","26.402569593147753","0.0"
"869","189518","189518","364007","7855","#9","Diego Martín Rossi Marachlian","1998-03-05","Columbus Crew","MLS","2024","2024","2024","7","6","1","561.0","6.233333333333333","0.6160427136374997","0.48128342245989303","2.5668449197860963","1.1229946524064172","0.0","0.16042780748663102","0.49090909090909085","0.16042780748663102","0.0","0.32085561497326204","0.16042780748663102","0.8021390374331551","0.32085561497326204","0.16042780748663102","0.1090909090909091","1.6042780748663101","0.16042780748663102","0.16042780748663102","0.0","2.2459893048128343","7.540106951871658","9.786096256684491","4.652406417112299","2.406417112299465","6.898395721925134","5.614973262032086","27.272727272727273","0.48128342245989303"
"869","189518","189518","215343","7855","#9","Christian Ramírez","1991-04-04","Columbus Crew","MLS","2024","2024","2024","5","4","1","375.0","4.166666666666667","0.5539827037640906","0.48","1.92","0.96","0.24","0.24","0.348","0.0","0.0","0.0","0.0","0.0","0.0","0.24","0.30480000000000007","1.2","0.96","0.24","0.0","0.72","6.0","3.36","2.16","0.72","6.96","5.28","20.16","0.24"
"869","189518","189518","300265","66193","#7/11","Matías Nicolás Rojas Romero","1995-11-03","Inter Miami","MLS","2024","2024","2024","8","3","5","376.0","4.177777777777778","0.5586120687957562","0.4787234042553192","1.4361702127659575","0.7180851063829787","0.2393617021276596","0.0","0.07420212765957448","0.0","0.0","0.0","0.0","0.0","0.0","0.2393617021276596","0.12686170212765957","0.7180851063829787","0.7180851063829787","0.2393617021276596","0.2393617021276596","2.393617021276596","2.393617021276596","5.26595744680851","2.632978723404255","2.154255319148936","4.787234042553192","3.8297872340425534","38.776595744680854","0.0"
"869","189518","189518","511318","7853","#4/5","Michael Joseph Edwards","2000-11-27","Colorado Rapids","MLS","2024","2024","2024","2","2","0","188.0","2.088888888888889","0.5029592350834068","0.4787234042553192","0.9574468085106383","0.4787234042553192","2.393617021276596","0.4787234042553192","0.35425531914893615","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9148936170212767","0.4787234042553192","0.0","0.0","0.0","0.0","27.28723404255319","0.0"
"869","189518","189518","850180","8142","#8/10","Jules-Anthony Vilsaint","2003-01-06","CF Montréal","MLS","2024","2024","2024","3","2","1","189.0","2.1","0.4656683761982739","0.47619047619047616","1.4285714285714286","0.9523809523809523","0.0","0.0","0.18571428571428572","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.009523809523809525","0.47619047619047616","0.47619047619047616","0.0","0.47619047619047616","0.0","2.857142857142857","8.571428571428571","3.3333333333333335","1.4285714285714286","0.0","0.0","13.80952380952381","0.0"
"869","189518","189518","492678","8068","#7/11","Facundo Daniel Torres Pérez","2000-04-13","Orlando City","MLS","2024","2024","2024","29","27","2","2650.0","29.444444444444443","0.5482346731091444","0.47547169811320755","2.0716981132075474","1.1547169811320754","0.033962264150943396","0.23773584905660378","0.3650943396226414","0.1018867924528302","0.033962264150943396","0.0","0.0","0.033962264150943396","0.033962264150943396","0.1018867924528302","0.097811320754717","1.0867924528301887","0.33962264150943394","0.1018867924528302","0.033962264150943396","1.8","7.505660377358491","6.690566037735849","3.158490566037736","1.7660377358490567","2.4113207547169813","2.139622641509434","38.20754716981132","0.2037735849056604"
"869","189518","189518","206519","15015","#7/11","Ryan Gauld","1995-12-16","Vancouver Whitecaps","MLS","2024","2024","2024","15","14","1","1334.0","14.822222222222223","0.4729547578358791","0.47226386806596704","1.3493253373313343","0.8095952023988006","0.0","0.13493253373313344","0.2934782608695652","0.13493253373313344","0.13493253373313344","0.06746626686656672","0.0","1.416791604197901","0.8770614692653673","0.2698650674662669","0.38590704647676166","2.428785607196402","1.1469265367316341","0.06746626686656672","0.20239880059970014","1.5517241379310345","4.047976011994003","5.329835082458771","2.9685157421289357","0.8770614692653673","4.182908545727137","3.373313343328336","29.685157421289354","0.13493253373313344"
"869","189518","189518","364007","7855","#7/11","Diego Martín Rossi Marachlian","1998-03-05","Columbus Crew","MLS","2024","2024","2024","19","18","1","1717.0","19.07777777777778","0.5838057323354314","0.47175305765870706","2.044263249854397","0.8910891089108911","0.052417006406523005","0.052417006406523005","0.34385556202679096","0.052417006406523005","0.052417006406523005","0.0","0.0","0.52417006406523","0.262085032032615","0.20966802562609202","0.19918462434478743","1.3628421665695982","0.41933605125218404","0.15725101921956902","0.10483401281304601","2.4111822947000583","6.709376820034945","8.753640069889341","3.5643564356435644","1.520093185789167","5.9231217239371","4.7175305765870705","26.785090273733257","0.262085032032615"
"869","189518","189518","337732","69749","#9","Cedric Teuchert","1997-01-14","St. Louis City ","MLS","2024","2024","2024","2","2","0","191.0","2.1222222222222222","0.5087396900761223","0.4712041884816754","1.8848167539267016","0.4712041884816754","0.0","0.0","0.22146596858638745","0.0","0.0","0.0","0.0","0.0","0.0","0.9424083769633508","0.23089005235602095","0.9424083769633508","0.9424083769633508","0.0","0.0","2.356020942408377","4.2408376963350785","5.654450261780105","3.298429319371728","1.4136125654450262","6.12565445026178","4.712041884816754","16.963350785340314","0.0"
"869","189518","189518","581101","7849","#9","Willy Agada","1999-09-17","Sporting KC","MLS","2024","2024","2024","31","20","11","1915.0","21.27777777777778","0.505361551594127","0.4699738903394256","3.3838120104438643","1.174934725848564","0.0","0.8929503916449086","0.697911227154047","0.09399477806788512","0.0","0.0","0.0","0.0","0.0","0.04699738903394256","0.054046997389033936","0.7519582245430809","0.18798955613577023","0.04699738903394256","0.0","0.5169712793733682","8.600522193211487","8.694516971279374","2.161879895561358","0.6109660574412533","2.2088772845953004","1.2219321148825066","12.454308093994777","0.8459530026109661"
"869","189518","189518","278015","8113","#9","Jonathan Javier Rodríguez Portillo","1993-07-06","Portland Timbers","MLS","2024","2024","2024","6","6","0","575.0","6.388888888888889","0.4748581448117289","0.46956521739130436","2.6608695652173915","0.6260869565217392","0.0","0.3130434782608696","0.40539130434782605","0.1565217391304348","0.1565217391304348","0.0","0.0","0.0","0.0","0.0","0.06104347826086957","0.6260869565217392","0.1565217391304348","0.0","0.0","1.2521739130434784","7.982608695652174","8.295652173913043","2.5043478260869567","1.7217391304347827","1.7217391304347827","1.2521739130434784","10.173913043478262","0.782608695652174"
"869","189518","189518","363988","8113","#6/8","Evander da Silva Ferreira","1998-06-09","Portland Timbers","MLS","2024","2024","2024","2","2","0","192.0","2.1333333333333333","0.5465024564068393","0.46875","2.8125","0.9375","0.0","0.0","0.43124999999999997","0.46875","0.46875","0.46875","0.0","1.875","0.0","0.0","0.09375","1.40625","0.0","0.0","0.0","1.40625","1.875","7.03125","3.28125","2.34375","0.0","0.0","41.71875","0.0"
"869","189518","189518","532467","7847","#8/10","Ricard Puig Martí","1999-08-13","Los Angeles Galaxy","MLS","2024","2024","2024","22","21","1","2114.0","23.488888888888887","0.58698340643948","0.46830652790917693","3.3632923368022705","1.4049195837275308","0.04257332071901608","0.0","0.3210028382213813","0.04257332071901608","0.0","0.04257332071901608","0.0","0.42573320719016083","0.12771996215704826","0.2980132450331126","0.15879848628193002","1.2771996215704824","0.8088930936613056","0.21286660359508042","0.04257332071901608","5.066225165562914","4.214758751182592","11.111636707663198","6.684011352885525","3.3632923368022705","0.12771996215704826","0.12771996215704826","78.97350993377484","0.08514664143803216"
"869","189518","189518","642715","8142","#9","Ibrahim Sunusi","2002-10-01","CF Montréal","MLS","2024","2024","2024","16","9","7","963.0","10.7","0.5030169767991227","0.4672897196261682","2.4299065420560746","0.8411214953271028","0.2803738317757009","0.37383177570093457","0.3289719626168224","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09439252336448599","0.9345794392523364","0.2803738317757009","0.0","0.0","0.37383177570093457","4.953271028037383","9.813084112149532","3.5514018691588785","1.308411214953271","4.392523364485982","3.0841121495327104","14.205607476635514","0.5607476635514018"
"869","189518","189518","51132","7945","#7/11","Emil Forsberg","1991-10-23","New York RB","MLS","2024","2024","2024","16","14","2","1350.0","15.0","0.4278925713635892","0.4666666666666667","2.466666666666667","1.0666666666666667","0.0","0.0","0.406","0.26666666666666666","0.26666666666666666","0.6666666666666666","0.13333333333333333","1.3333333333333333","0.5333333333333333","0.06666666666666667","0.13133333333333333","1.2","0.6666666666666666","0.06666666666666667","0.0","2.3333333333333335","3.533333333333333","11.4","6.066666666666666","3.2666666666666666","1.4666666666666666","1.0666666666666667","23.6","0.0"
"869","189518","189518","475629","7848","#9","Maren Haile-Selassie","1999-03-13","Chicago Fire","MLS","2024","2024","2024","10","8","2","773.0","8.588888888888889","0.49455848354421156","0.46571798188874514","2.3285899094437257","1.3971539456662354","0.0","0.34928848641655885","0.4866752910737387","0.11642949547218628","0.11642949547218628","0.0","0.0","0.23285899094437257","0.0","0.11642949547218628","0.1758085381630013","1.0478654592496766","0.34928848641655885","0.46571798188874514","0.0","2.095730918499353","6.403622250970246","7.102199223803363","3.609314359637775","3.0271668822768434","4.540750323415265","3.3764553686934025","21.888745148771022","0.815006468305304"
"869","189518","189518","248247","58165","#9","Jamal Thiaré","1993-03-31","Atlanta United","MLS","2024","2024","2024","27","16","11","1547.0","17.18888888888889","0.4494489468276722","0.4654169360051713","1.9198448610213317","0.8726567550096962","0.058177117000646414","0.8726567550096962","0.4130575307045895","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03141564318034906","0.23270846800258566","0.17453135100193923","0.0","0.0","0.8144796380090498","5.875888817065288","5.817711700064641","2.6179702650290886","0.9308338720103426","0.989010989010989","0.7563025210084033","6.515837104072398","0.7563025210084033"
"869","189518","189518","669007","8068","#9","Duncan McGuire","2001-02-05","Orlando City","MLS","2024","2024","2024","30","18","12","1935.0","21.5","0.5295419979686455","0.46511627906976744","1.8604651162790697","0.8837209302325582","0.046511627906976744","0.27906976744186046","0.3306976744186047","0.0","0.0","0.0","0.0","0.0","0.0","0.09302325581395349","0.06697674418604653","0.6046511627906976","0.37209302325581395","0.09302325581395349","0.046511627906976744","0.8372093023255814","6.604651162790698","3.627906976744186","1.1627906976744187","0.37209302325581395","2.697674418604651","2.0930232558139537","13.534883720930232","0.32558139534883723"
"869","189518","189518","297126","37892","#8/10","Luciano Federico Acosta","1994-05-31","Cincinnati","MLS","2024","2024","2024","25","22","3","2341.0","26.011111111111113","0.5256267576121113","0.4613413071337035","2.3067065356685177","0.7689021785561726","0.0","0.0","0.3010252029047416","0.1537804357112345","0.11533532678342588","0.307560871422469","0.03844510892780863","1.1149081589064502","0.4997864160615122","0.307560871422469","0.3806065783853054","2.6527125160187954","0.9611277231952157","0.11533532678342588","0.03844510892780863","3.4600598035027765","6.112772319521572","11.533532678342588","5.920546774882529","3.344724476719351","0.4613413071337035","0.307560871422469","33.139683895771036","0.730457069628364"
"869","189518","189518","527318","7854","#9","Tomás Alejandro Chancalay","1999-01-01","New England","MLS","2024","2024","2024","2","2","0","196.0","2.1777777777777776","0.5391008266937356","0.45918367346938777","3.2142857142857144","0.45918367346938777","0.0","0.45918367346938777","0.18826530612244902","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.21122448979591835","0.9183673469387755","0.9183673469387755","0.0","0.0","0.9183673469387755","10.10204081632653","7.346938775510204","2.7551020408163267","2.7551020408163267","0.9183673469387755","0.45918367346938777","14.23469387755102","0.0"
"869","189518","189518","89571","8067","#9","Raúl Mario Ruidíaz Misitich","1990-07-25","Seattle Sounders","MLS","2024","2024","2024","25","15","10","1574.0","17.488888888888887","0.5139012307849162","0.45743329097839897","4.116899618805591","1.6581956797966964","0.17153748411689962","0.17153748411689962","0.48773824650571795","0.22871664548919948","0.22871664548919948","0.28589580686149935","0.05717916137229987","0.28589580686149935","0.05717916137229987","0.0","0.07318932655654384","0.5146124523506989","0.17153748411689962","0.11435832274459974","0.05717916137229987","0.17153748411689962","6.747141041931385","7.3189326556543834","3.2592121982210926","1.6010165184243965","5.546378653113088","4.51715374841169","18.98348157560356","0.28589580686149935"
"869","189518","189518","493939","7871","#8/10","Braian Óscar Ojeda Rodríguez","2000-06-27","Real Salt Lake","MLS","2024","2024","2024","2","2","0","197.0","2.188888888888889","0.4364743590990512","0.45685279187817257","0.9137055837563451","0.45685279187817257","0.0","0.0","0.16903553299492385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9137055837563451","0.45685279187817257","4.568527918781726","2.7411167512690353","0.45685279187817257","0.0","0.0","30.15228426395939","0.0"
"869","189518","189518","70158","67860","#8/10","Diego Iván Rubio Kostner","1993-05-15","Austin FC","MLS","2024","2024","2024","3","2","1","199.0","2.2111111111111112","0.49525486187568313","0.45226130653266333","0.45226130653266333","0.45226130653266333","0.0","0.0","0.0949748743718593","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0678391959798995","0.45226130653266333","0.0","0.0","0.0","0.45226130653266333","8.140703517587939","9.949748743718592","5.42713567839196","3.6180904522613067","0.0","0.0","17.63819095477387","0.0"
"869","189518","189518","284322","7944","#9","Ezequiel Ponce Martínez","1997-03-29","Houston Dynamo","MLS","2024","2024","2024","12","11","1","1009.0","11.21111111111111","0.5961600713676262","0.44598612487611494","2.5867195242814667","1.337958374628345","0.0","0.44598612487611494","0.5458870168483647","0.08919722497522299","0.08919722497522299","0.0","0.0","0.0","0.0","0.0","0.01694747274529237","0.535183349851338","0.08919722497522299","0.08919722497522299","0.0","0.35678889990089196","8.830525272547076","8.830525272547076","3.657086223984143","1.7839444995044598","4.638255698711595","3.389494549058474","14.717542120911794","0.17839444995044598"
"869","189518","189518","481030","8061","#8/10","Jesús Daniel Bueno Añez","1999-04-15","Philadelphia Union","MLS","2024","2024","2024","9","4","5","404.0","4.488888888888889","0.48168341473256365","0.44554455445544555","2.4504950495049505","0.8910891089108911","0.22277227722772278","0.22277227722772278","0.36089108910891093","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.10693069306930691","0.6683168316831684","0.0","0.0","0.22277227722772278","1.3366336633663367","2.896039603960396","6.014851485148514","2.896039603960396","1.3366336633663367","0.0","0.0","24.95049504950495","0.22277227722772278"
"869","189518","189518","399709","30149","#7/11","Sam  Surridge","1998-07-28","Nashville SC","MLS","2024","2024","2024","6","6","0","606.0","6.733333333333333","0.4606378672473323","0.44554455445544555","2.0792079207920793","1.188118811881188","0.0","0.594059405940594","0.4425742574257426","0.0","0.0","0.0","0.0","0.0","0.0","0.1485148514851485","0.06683168316831682","0.7425742574257426","0.44554455445544555","0.0","0.0","1.9306930693069306","8.613861386138614","5.792079207920792","3.118811881188119","1.188118811881188","1.9306930693069306","1.4851485148514851","16.336633663366335","0.44554455445544555"
"869","189518","189518","287366","7869","#9","Eugene Ansah","1994-12-16","Dallas","MLS","2024","2024","2024","6","2","4","204.0","2.2666666666666666","0.42664475669094515","0.4411764705882353","2.6470588235294117","1.7647058823529411","0.0","0.0","0.3794117647058824","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11029411764705882","0.8823529411764706","0.4411764705882353","0.0","0.0","2.2058823529411766","4.411764705882353","7.5","2.6470588235294117","2.6470588235294117","2.6470588235294117","1.3235294117647058","10.588235294117647","0.0"
"869","189518","189518","556327","67860","#4/5","Guilherme da Trindade Dubas","2000-05-01","Austin FC","MLS","2024","2024","2024","2","2","0","205.0","2.2777777777777777","0.4846418171739052","0.43902439024390244","1.3170731707317074","0.43902439024390244","0.0","0.0","0.14926829268292682","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3170731707317074","1.7560975609756098","3.5121951219512195","1.7560975609756098","0.43902439024390244","0.0","0.0","27.658536585365855","0.0"
"869","189518","189518","297126","37892","#7/11","Luciano Federico Acosta","1994-05-31","Cincinnati","MLS","2024","2024","2024","2","2","0","205.0","2.2777777777777777","0.5277211202864003","0.43902439024390244","0.8780487804878049","0.8780487804878049","0.0","0.0","0.2502439024390244","0.0","0.0","0.0","0.0","0.8780487804878049","0.0","0.8780487804878049","0.19317073170731708","2.1951219512195124","1.3170731707317074","0.8780487804878049","0.0","2.6341463414634148","5.7073170731707314","12.292682926829269","7.024390243902439","4.829268292682927","6.146341463414634","4.390243902439025","34.68292682926829","0.8780487804878049"
"869","189518","189518","609150","8095","#7/11","Bongokuhle Hlongwane","2000-06-20","Minnesota United","MLS","2024","2024","2024","22","16","6","1444.0","16.044444444444444","0.45923887756496684","0.4362880886426593","1.8698060941828254","0.997229916897507","0.12465373961218837","0.31163434903047094","0.2860803324099722","0.0","0.0","0.0","0.0","0.0","0.0","0.12465373961218837","0.10533240997229916","0.7479224376731302","0.24930747922437674","0.0","0.0","1.5581717451523547","7.60387811634349","10.595567867036012","3.9265927977839334","1.8698060941828254","1.4958448753462603","0.9349030470914127","16.765927977839336","0.31163434903047094"
"869","189518","189518","300265","66193","#8/10","Matías Nicolás Rojas Romero","1995-11-03","Inter Miami","MLS","2024","2024","2024","8","7","1","619.0","6.877777777777778","0.5613181717749091","0.43618739903069464","1.7447495961227786","1.0177705977382876","0.0","0.0","0.1148626817447496","0.0","0.0","0.5815831987075929","0.29079159935379645","0.5815831987075929","0.29079159935379645","0.14539579967689822","0.06106623586429726","0.7269789983844911","0.29079159935379645","0.14539579967689822","0.0","0.29079159935379645","2.035541195476575","2.762520193861066","2.035541195476575","1.0177705977382876","0.0","0.0","38.966074313408726","0.0"
"869","189518","189518","842360","7849","#7/11","Stephen Afrifa-Kodua","2001-02-19","Sporting KC","MLS","2024","2024","2024","19","8","11","833.0","9.255555555555556","0.5042727785358273","0.43217286914765907","2.8091236494597838","1.0804321728691477","0.10804321728691477","0.21608643457382953","0.3403361344537815","0.0","0.0","0.0","0.0","0.0","0.0","0.10804321728691477","0.13613445378151262","1.0804321728691477","0.3241296518607443","0.0","0.0","3.1332533013205284","9.399759903961584","14.04561824729892","6.158463385354142","4.213685474189676","1.5126050420168067","1.4045618247298919","17.935174069627852","0.43217286914765907"
"869","189518","189518","584806","67353","#9","Iuri António Teixeira Tavares","2001-03-08","Charlotte FC","MLS","2024","2024","2024","6","1","5","209.0","2.3222222222222224","0.431602036993994","0.430622009569378","3.014354066985646","0.861244019138756","0.0","0.861244019138756","0.6071770334928229","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0861244019138756","0.430622009569378","0.861244019138756","0.0","0.0","0.861244019138756","9.043062200956937","10.76555023923445","3.014354066985646","0.861244019138756","4.7368421052631575","3.444976076555024","15.502392344497608","0.430622009569378"
"869","189518","189518","69630","15015","#9","Damir Kreilach","1989-04-16","Vancouver Whitecaps","MLS","2024","2024","2024","15","4","11","418.0","4.644444444444445","0.4825295289036376","0.430622009569378","2.15311004784689","1.076555023923445","0.0","1.076555023923445","0.566267942583732","0.0","0.0","0.0","0.0","0.0","0.0","0.215311004784689","0.040909090909090916","0.430622009569378","0.430622009569378","0.0","0.0","0.0","4.952153110047847","3.229665071770335","1.076555023923445","0.0","4.952153110047847","4.30622009569378","17.440191387559807","0.215311004784689"
"869","189518","189518","257943","8061","#9","Mikael Uhre","1994-09-30","Philadelphia Union","MLS","2024","2024","2024","28","24","4","2100.0","23.333333333333332","0.4746189531407843","0.42857142857142855","1.8428571428571427","0.9857142857142858","0.17142857142857143","0.17142857142857143","0.2991428571428571","0.0","0.0","0.0","0.0","0.0","0.0","0.17142857142857143","0.08785714285714284","0.4714285714285714","0.2571428571428571","0.0","0.04285714285714286","1.2","6.771428571428571","6.3428571428571425","3.0428571428571427","1.5","0.9","0.6","10.8","0.8142857142857143"
"869","189518","189518","266286","62148","#4/5","Marlon Santos da Silva Barbosa","1995-09-07","Los Angeles FC","MLS","2024","2024","2024","7","2","5","211.0","2.3444444444444446","0.4694216335186755","0.4265402843601896","0.8530805687203792","0.8530805687203792","0.8530805687203792","0.8530805687203792","0.07677725118483412","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8530805687203792","0.8530805687203792","0.4265402843601896","0.0","0.0","0.0","33.27014218009479","0.0"
"869","189518","189518","493030","32556","#9","Santiago Mariano Rodríguez Molina","2000-01-08","New York City","MLS","2024","2024","2024","4","4","0","422.0","4.688888888888889","0.5175031463591614","0.4265402843601896","1.919431279620853","0.6398104265402843","0.2132701421800948","0.2132701421800948","0.16208530805687205","0.0","0.0","0.6398104265402843","0.2132701421800948","1.4928909952606635","0.4265402843601896","0.0","0.1556872037914692","1.066350710900474","0.6398104265402843","0.0","0.0","2.559241706161137","5.118483412322274","13.009478672985782","7.037914691943128","4.265402843601896","5.118483412322274","4.265402843601896","27.298578199052134","0.2132701421800948"
"869","189518","189518","448003","14995","#7/11","Matthew Ben Longstaff","2000-03-21","Toronto","MLS","2024","2024","2024","3","3","0","212.0","2.3555555555555556","0.5028738745622972","0.42452830188679247","1.6981132075471699","0.8490566037735849","0.0","0.42452830188679247","0.26745283018867927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3481132075471698","1.2735849056603774","1.2735849056603774","0.42452830188679247","0.0","0.8490566037735849","4.669811320754717","3.8207547169811322","3.3962264150943398","0.42452830188679247","8.915094339622641","8.49056603773585","31.839622641509433","0.0"
"869","189518","189518","363256","58165","#9","Daniel Armando Ríos Calderón","1995-02-22","Atlanta United","MLS","2024","2024","2024","28","15","13","1487.0","16.522222222222222","0.4869703065609173","0.42367182246133156","2.6025554808338938","1.3315400134498991","0.0605245460659045","0.7262945527908541","0.4466711499663753","0.0605245460659045","0.0","0.0","0.0","0.0","0.0","0.18157363819771352","0.054472091459314066","0.6657700067249496","0.242098184263618","0.121049092131809","0.0605245460659045","0.8473436449226631","7.565568258238063","6.778749159381305","2.1183591123066576","1.0289172831203766","2.9051782111634163","2.42098184263618","12.831203765971756","0.18157363819771352"
"869","189518","189518","571283","7853","#9","Rafael Navarro Leal ","2000-04-14","Colorado Rapids","MLS","2024","2024","2024","36","35","1","3202.0","35.577777777777776","0.4841000375466506","0.4216114928169894","2.079950031230481","1.1524047470331042","0.056214865708931916","0.4778263585259213","0.45562148657089313","0.1967520299812617","0.11242973141786383","0.0","0.0","0.0","0.0","0.028107432854465958","0.055933791380387246","0.5059337913803873","0.3653966271080575","0.16864459712679575","0.0","1.2929419113054341","6.914428482198626","11.861336664584634","4.52529668956902","1.8550905683947532","2.3891317926296063","1.46158650843223","12.535915053091818","0.8151155527795128"
"869","189518","189518","149522","7871","#9","Cristian Daniel Arango Duque","1995-03-09","Real Salt Lake","MLS","2024","2024","2024","26","22","4","2139.0","23.766666666666666","0.5409316164835306","0.42075736325385693","3.6605890603085554","1.5568022440392706","0.04207573632538569","0.8835904628330996","0.5322580645161291","0.0","0.0","0.08415147265077139","0.0","0.08415147265077139","0.0","0.16830294530154277","0.1241234221598878","0.967741935483871","0.7152875175315568","0.12622720897615708","0.0","1.7251051893408134","7.321178120617111","9.004207573632538","4.207573632538569","2.1037868162692845","2.8611500701262274","1.8092566619915849","15.315568022440393","0.8415147265077139"
"869","189518","189518","256835","67860","#7/11","Sebastián Driussi","1996-02-09","Austin FC","MLS","2024","2024","2024","2","2","0","214.0","2.3777777777777778","0.46100399791539715","0.4205607476635514","2.94392523364486","1.6822429906542056","0.0","1.2616822429906542","0.466822429906542","0.0","0.0","0.0","0.0","0.8411214953271028","0.4205607476635514","0.0","0.13037383177570092","1.6822429906542056","0.4205607476635514","0.0","0.0","2.94392523364486","6.308411214953271","8.83177570093458","5.4672897196261685","1.6822429906542056","1.6822429906542056","1.6822429906542056","31.542056074766354","0.0"
"869","189518","189518","421377","7944","#7/11","Latif Blessing","1996-12-30","Houston Dynamo","MLS","2024","2024","2024","25","12","13","1087.0","12.077777777777778","0.5893606492506387","0.4139834406623735","1.3247470101195953","0.5795768169273229","0.0","0.24839006439742412","0.3560257589696412","0.0","0.0","0.0","0.0","0.0","0.0","0.0827966881324747","0.12253909843606257","0.9107635694572217","0.6623735050597976","0.0","0.0","1.40754369825207","4.802207911683532","7.368905243790248","3.394664213431463","1.40754369825207","1.655933762649494","1.40754369825207","18.29806807727691","0.5795768169273229"
